YEAR,DISTRICT,DISTRICT_NAME,SCHOOL_NAME,SCHOOL_ID,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,WHITE,AFRICAN_AMERICAN,HISPANIC,ASIAN,NATIVE_AMERICAN,HAWAIIAN_PACISLD,MALE,FEMALE,WHITE_PCT,AFRICAN_AMERICAN_PCT,HISPANIC_PCT,ASIAN_PCT,NATIVE_AMERICAN_PCT,HAWAIIAN_PACISLD_PCT,MALE_PCT,FEMALE_PCT,WHITE_MALE,AFRICAN_AMERICAN_MALE,HISPANIC_MALE,ASIAN_MALE,NATIVE_AMERICAN_MALE,HAWAIIAN_PACISLD_MALE,WHITE_FEMALE,AFRICAN_AMERICAN_FEMALE,HISPANIC_FEMALE,ASIAN_FEMALE,NATIVE_AMERICAN_FEMALE,HAWAIIAN_PACISLD_FEMALE,LIMITED_ENGLISH_PROFICIENT_PCT,LIMITED_ENGLISH_PROFICIENT,NUMBER_EXEMPT_FROM_READING_ASSESSMENT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT
2015,821,Bristol,Tennessee Online Public School,50,Grades 9-12,SAFE SCHOOL,216,222,189,20,3,3,2,5,89,133,85.1,9,1.4,1.4,0.9,2.3,40.1,59.9,73,11,1,1,1,2,116,9,2,2,1,3,0.5,1,,14,6.3,61,27.5
2015,740,Robertson County,White House Heritage High School,90,Grades 7-12,SAFE SCHOOL,926,979,895,36,30,14,1,3,485,494,91.4,3.7,3.1,1.4,0.1,0.3,49.5,50.5,442,17,18,6,1,1,453,19,12,8,,2,0.4,4,,122,12.5,269,27.5
2015,52,Maryville,Maryville Junior High School,20,Grades 8-9,SAFE SCHOOL,882,909,811,33,29,31,2,3,471,438,89.2,3.6,3.2,3.4,0.2,0.3,51.8,48.2,427,15,18,9,,2,384,18,11,22,2,1,1.4,13,,100,11,249,27.4
2015,941,Franklin SSD,Poplar Grove 5-8,40,Grades 5-8,SAFE SCHOOL,381,398,243,34,100,18,1,2,192,206,61.1,8.5,25.1,4.5,0.3,0.5,48.2,51.8,115,19,50,6,,2,128,15,50,12,1,,12.3,49,,53,13.3,109,27.3
2015,750,Rutherford County,Eagleville School,35,Pre-Kindergarten-12,SAFE SCHOOL,896,924,859,23,33,7,1,1,506,418,93,2.5,3.6,0.8,0.1,0.1,54.8,45.2,468,13,20,4,,1,391,10,13,3,1,,0.6,6,,100,10.8,250,27.1
2015,750,Rutherford County,Siegel High School,104,Grades 9-12,SAFE SCHOOL,1744,1784,1330,319,83,43,3,6,942,842,74.6,17.9,4.7,2.4,0.2,0.3,52.8,47.2,692,182,45,19,2,2,638,137,38,24,1,4,1,17,,249,14,481,27
2015,630,Montgomery County,Rossview Elementary,105,Pre-Kindergarten-5,SAFE SCHOOL,1309,1322,861,227,153,65,8,8,666,656,65.1,17.2,11.6,4.9,0.6,0.6,50.4,49.6,433,119,75,32,3,4,428,108,78,33,5,4,5.1,68,,167,12.6,356,26.9
2015,941,Franklin SSD,Moore Elementary,30,Pre-Kindergarten-4,SAFE SCHOOL,476,529,318,57,91,56,7,,268,261,60.1,10.8,17.2,10.6,1.3,,50.7,49.3,160,30,43,33,2,,158,27,48,23,5,,11.5,61,,75,14.2,142,26.9
2015,500,Lawrence County,Loretto High School,65,Grades 9-12,SAFE SCHOOL,450,466,453,6,6,1,,,252,214,97.2,1.3,1.3,0.2,,,54.1,45.9,241,5,6,,,,212,1,,1,,,0.2,1,,45,9.7,125,26.8
2015,950,Wilson County,Gladeville Elementary,10,PreK-4-5,SAFE SCHOOL,526,544,479,38,20,7,,,281,263,88.1,7,3.7,1.3,,,51.7,48.3,249,19,11,2,,,230,19,9,5,,,1.7,9,,72,13.2,145,26.7
2015,750,Rutherford County,Thurman Francis Arts Academy/Magnet School for the Arts,105,Kindergarten-8,SAFE SCHOOL,769,773,535,149,48,39,1,1,314,459,69.2,19.3,6.2,5,0.1,0.1,40.6,59.4,211,71,24,8,,,324,78,24,31,1,1,2.5,19,,35,4.5,205,26.5
2015,750,Rutherford County,Wilson Elementary School,150,Kindergarten-5,SAFE SCHOOL,785,800,691,52,32,21,2,2,402,398,86.4,6.5,4,2.6,0.3,0.3,50.3,49.8,340,32,21,9,,,351,20,11,12,2,2,2.5,20,,107,13.4,209,26.1
2015,940,Williamson County,Heritage Elementary,48,Pre-Kindergarten-5,SAFE SCHOOL,675,707,539,42,93,20,8,5,345,362,76.2,5.9,13.2,2.8,1.1,0.7,48.8,51.2,265,19,47,8,2,4,274,23,46,12,6,1,5.2,37,,85,12,184,26
2015,830,Sumner County,Nannie Berry Elementary,65,Pre-Kindergarten-5,SAFE SCHOOL,604,606,506,46,26,28,,,311,295,83.5,7.6,4.3,4.6,,,51.3,48.7,261,27,11,12,,,245,19,15,16,,,3.6,22,,70,11.6,153,25.3
2015,330,Hamilton County,Normal Park Museum Magnet School,41,Pre-Kindergarten-8,SAFE SCHOOL,779,817,677,82,36,20,1,1,409,408,82.9,10,4.4,2.4,0.1,0.1,50.1,49.9,337,44,20,8,,,340,38,16,12,1,1,1.7,14,,106,13,206,25.2
2015,750,Rutherford County,Stewarts Creek Elementary School,210,Kindergarten-5,SAFE SCHOOL,883,911,755,69,50,37,,,487,424,82.9,7.6,5.5,4.1,,,53.5,46.5,409,36,22,20,,,346,33,28,17,,,4.3,39,,94,10.3,229,25.2
2015,630,Montgomery County,East Montgomery Elementary,45,Pre-Kindergarten-5,SAFE SCHOOL,614,619,521,30,47,15,5,1,314,305,84.2,4.8,7.6,2.4,0.8,0.2,50.7,49.3,263,15,23,10,3,,258,15,24,5,2,1,5.3,33,,71,11.5,155,25
2015,794,Bartlett,Bon Lin Elementary School,30,Kindergarten-5,SAFE SCHOOL,817,843,506,242,40,42,8,5,424,419,60,28.7,4.7,5,0.9,0.6,50.3,49.7,250,120,23,23,6,2,256,122,17,19,2,3,4.3,36,,130,15.4,211,25
2015,330,Hamilton County,Chattanooga School For The Arts And Science CSAS Lower,47,Kindergarten-5,SAFE SCHOOL,360,364,229,101,3,29,1,1,170,194,62.9,27.7,0.8,8,0.3,0.3,46.7,53.3,107,47,1,15,,,122,54,2,14,1,1,0.3,1,,35,9.6,91,25
2015,330,Hamilton County,Chattanooga School For The Liberal Arts,162,Kindergarten-8,SAFE SCHOOL,410,415,277,92,3,43,,,219,196,66.7,22.2,0.7,10.4,,,52.8,47.2,155,38,3,23,,,122,54,,20,,,,,,38,9.2,103,24.8
2015,275,Gibson Co Sp Dist,South Gibson County High School,37,Grades 9-12,SAFE SCHOOL,695,712,658,36,14,2,2,,365,347,92.4,5.1,2,0.3,0.3,,51.3,48.7,331,21,11,1,1,,327,15,3,1,1,,0.3,2,,50,7,176,24.8
2015,470,Knox County,Hardin Valley Elementary,124,Kindergarten-5,SAFE SCHOOL,948,968,845,54,44,19,5,1,521,447,87.3,5.6,4.5,2,0.5,0.1,53.8,46.2,456,28,26,8,2,1,389,26,18,11,3,,3.7,36,,116,12,239,24.7
2015,52,Maryville,Maryville High School,15,Grades 10-12,SAFE SCHOOL,1083,1118,1003,42,45,24,1,3,582,536,89.7,3.8,4,2.1,0.1,0.3,52.1,47.9,514,26,27,14,,1,489,16,18,10,1,2,1.4,16,,119,10.6,275,24.6
2015,750,Rutherford County,Lascassas Elementary,50,Kindergarten-5,SAFE SCHOOL,496,507,456,27,20,2,2,,271,236,89.9,5.3,3.9,0.4,0.4,,53.5,46.5,242,13,13,2,1,,214,14,7,,1,,0.6,3,,45,8.9,123,24.3
2015,750,Rutherford County,Rockvale Elementary,75,Pre-Kindergarten-5,SAFE SCHOOL,816,838,720,52,35,28,2,1,448,390,85.9,6.2,4.2,3.3,0.2,0.1,53.5,46.5,389,25,17,17,,,331,27,18,11,2,1,2.3,19,,102,12.2,203,24.2
2015,901,Johnson City,Lake Ridge Elementary,18,Kindergarten-4,SAFE SCHOOL,512,517,428,23,36,30,,,277,240,82.8,4.4,7,5.8,,,53.6,46.4,226,14,17,20,,,202,9,19,10,,,9.1,47,,58,11.2,124,24
2015,740,Robertson County,Robertson Co. Virtual School,95,Grades 7-12,SAFE SCHOOL,14,25,23,,,2,,,8,17,92,,,8,,,32,68,7,,,1,,,16,,,1,,,,,,,,6,24
2015,794,Bartlett,Bon Lin Middle School,33,Grades 6-8,SAFE SCHOOL,721,722,368,280,36,31,4,3,385,336,51,38.8,5,4.3,0.6,0.4,53.3,46.5,195,157,15,16,1,1,172,123,21,15,3,2,0.8,6,,70,9.7,172,23.9
2015,900,Washington County,Ridgeview Elementary School,80,Pre-Kindergarten-8,SAFE SCHOOL,649,667,640,8,6,12,1,,353,314,96,1.2,0.9,1.8,0.1,,52.9,47.1,341,4,3,4,1,,299,4,3,8,,,0.3,2,,105,15.7,158,23.7
2015,950,Wilson County,Wilson Central High School,73,Grades 9-12,SAFE SCHOOL,1803,1823,1547,164,76,33,3,,908,915,84.9,9,4.2,1.8,0.2,,49.8,50.2,759,85,43,19,2,,788,79,33,14,1,,1.2,21,,182,10,431,23.7
2015,161,Manchester,All Schools,0,PK-8,SAFE SCHOOL,,1328,1017,77,194,32,7,1,685,643,76.6,5.8,14.6,2.4,0.5,0.1,51.6,48.4,531,42,93,14,4,1,486,35,101,18,3,,10,133,,278,20.9,313,23.6
2015,795,Collierville,Collierville Elementary School,55,Kindergarten-5,SAFE SCHOOL,751,786,643,90,28,20,5,,405,381,81.8,11.5,3.6,2.5,0.6,,51.5,48.5,340,39,15,8,3,,303,51,13,12,2,,2,16,,153,19.5,185,23.6
2015,950,Wilson County,West Elementary,65,Kindergarten-5,SAFE SCHOOL,588,645,561,37,33,11,2,1,347,298,87,5.7,5.1,1.7,0.3,0.2,53.8,46.2,298,17,23,6,2,1,263,20,10,5,,,1.6,10,,158,24.5,151,23.4
2015,750,Rutherford County,Blackman High School,4,Grades 9-12,SAFE SCHOOL,1972,2022,1368,418,117,110,7,2,1043,979,67.7,20.7,5.8,5.4,0.3,0.1,51.6,48.4,709,218,57,54,4,1,659,200,60,56,3,1,1,20,,184,9.1,472,23.4
2015,750,Rutherford County,Barfield Elementary,3,Pre-Kindergarten-5,SAFE SCHOOL,930,949,675,134,58,78,3,1,475,474,71.1,14.1,6.1,8.2,0.3,0.1,50.1,49.9,339,66,29,38,2,1,336,68,29,40,1,,6.8,65,,92,9.7,221,23.3
2015,830,Sumner County,Beech Sr High School,7,Grades 9-12,SAFE SCHOOL,1210,1274,1015,181,47,19,10,2,662,612,79.7,14.2,3.7,1.5,0.8,0.2,52,48,517,100,28,9,7,1,498,81,19,10,3,1,0.4,5,,161,12.6,294,23.1
2015,750,Rutherford County,Blackman Elementary School,1,Kindergarten-5,SAFE SCHOOL,867,880,593,168,50,67,1,1,461,419,67.4,19.1,5.7,7.6,0.1,0.1,52.4,47.6,303,91,29,37,,1,290,77,21,30,1,,6.3,55,,70,8,200,22.7
2015,470,Knox County,Hardin Valley Academy,126,Grades 9-12,SAFE SCHOOL,1858,1930,1556,188,111,55,13,7,991,939,80.6,9.7,5.8,2.8,0.7,0.4,51.3,48.7,793,92,64,33,5,4,763,96,47,22,8,3,0.6,12,,154,8,437,22.7
2015,630,Montgomery County,The Middle College @ Austin Peay State University,88,Grades 11-12,SAFE SCHOOL,124,124,79,18,20,3,4,,37,87,63.7,14.5,16.1,2.4,3.2,,29.8,70.2,22,8,4,2,1,,57,10,16,1,3,,,,,3,2.4,28,22.6
2015,470,Knox County,Rocky Hill Elementary,235,Kindergarten-5,SAFE SCHOOL,698,722,591,48,47,29,2,5,383,339,81.9,6.6,6.5,4,0.3,0.7,53,47,319,26,21,15,,2,272,22,26,14,2,3,4,29,,88,12.2,163,22.6
2015,830,Sumner County,T. W. Hunter Middle School,51,Grades 6-8,SAFE SCHOOL,650,696,549,90,35,18,3,1,373,323,78.9,12.9,5,2.6,0.4,0.1,53.6,46.4,293,50,21,8,1,,256,40,14,10,2,1,0.4,3,,117,16.8,156,22.4
2015,901,Johnson City,Towne Acres Elementary,65,Kindergarten-4,SAFE SCHOOL,352,349,269,22,10,43,4,1,178,171,77.1,6.3,2.9,12.3,1.1,0.3,51,49,140,11,6,20,1,,129,11,4,23,3,1,6,21,,43,12.3,78,22.3
2015,830,Sumner County,Hendersonville High School,40,Grades 9-12,SAFE SCHOOL,1458,1522,1296,142,53,26,4,1,766,756,85.2,9.3,3.5,1.7,0.3,0.1,50.3,49.7,648,76,26,12,3,1,648,66,27,14,1,,0.3,5,,194,12.7,340,22.3
2015,950,Wilson County,Mt. Juliet Middle School,32,Grades 6-8,SAFE SCHOOL,1530,1547,1327,137,47,32,,4,799,748,85.8,8.9,3,2.1,,0.3,51.6,48.4,683,69,27,18,,2,644,68,20,14,,2,1,16,,211,13.6,345,22.3
2015,630,Montgomery County,Carmel Elementary,95,Pre-Kindergarten-5,SAFE SCHOOL,564,583,464,38,54,20,2,5,292,291,79.6,6.5,9.3,3.4,0.3,0.9,50.1,49.9,240,13,24,9,1,5,224,25,30,11,1,,1.5,9,,82,14.1,130,22.3
2015,795,Collierville,Sycamore Elementary School,183,Kindergarten-5,SAFE SCHOOL,730,767,203,309,55,198,1,1,397,370,26.5,40.3,7.2,25.8,0.1,0.1,51.8,48.2,104,154,29,109,,1,99,155,26,89,1,,21,161,,87,11.3,170,22.2
2015,792,Shelby County,Richland Elementary,2600,Pre-Kindergarten-5,SAFE SCHOOL,797,822,551,161,41,62,1,2,410,412,67,19.6,5,7.5,0.1,0.2,49.9,50.1,281,81,20,26,,1,270,80,21,36,1,1,4.3,35,,132,16.1,179,21.8
2015,470,Knox County,Bearden High School,17,Grades 9-12,SAFE SCHOOL,1907,1978,1589,180,117,72,15,5,1007,971,80.3,9.1,5.9,3.6,0.8,0.3,50.9,49.1,812,91,60,36,7,1,777,89,57,36,8,4,2.2,43,,194,9.8,427,21.6
2015,793,Arlington,Donelson Elementary,195,Kindergarten-5,SAFE SCHOOL,682,716,538,89,73,12,3,1,377,339,75.1,12.4,10.2,1.7,0.4,0.1,52.7,47.3,282,43,44,7,1,,256,46,29,5,2,1,7.7,55,,120,16.8,154,21.5
2015,470,Knox County,L N STEM Academy,334,Grades 9-12,SAFE SCHOOL,551,565,445,80,22,14,2,2,320,245,78.8,14.2,3.9,2.5,0.4,0.4,56.6,43.4,273,31,9,5,1,1,172,49,13,9,1,1,0.2,1,,32,5.7,121,21.5
2015,950,Wilson County,Stoner Creek Elementary,52,PreK-3-5,SAFE SCHOOL,676,686,563,54,44,22,,3,353,333,82.1,7.9,6.4,3.2,,0.4,51.5,48.5,285,27,29,10,,2,278,27,15,12,,1,4.7,32,,129,18.8,146,21.3
2015,830,Sumner County,Madison Creek Elementary,57,Pre-Kindergarten-5,SAFE SCHOOL,727,740,570,102,29,33,4,2,372,368,77,13.8,3.9,4.5,0.5,0.3,50.3,49.7,284,58,11,16,1,2,286,44,18,17,3,,1.6,12,,113,15.3,157,21.2
2015,950,Wilson County,Lakeview Elementary School,20,Kindergarten-5,SAFE SCHOOL,668,692,626,33,19,10,,4,381,311,90.5,4.8,2.7,1.4,,0.6,55.1,44.9,346,18,11,2,,4,280,15,8,8,,,0.7,5,,102,14.7,147,21.2
2015,751,Murfreesboro,Erma Siegel Elementary,18,Kindergarten-6,SAFE SCHOOL,704,749,562,113,36,27,6,5,390,359,75,15.1,4.8,3.6,0.8,0.7,52.1,47.9,292,59,19,14,3,3,270,54,17,13,3,2,2.9,22,,135,18,157,21
2015,190,Davidson County,Lockeland Elementary,435,Pre-Kindergarten-4,SAFE SCHOOL,299,300,248,40,4,6,,2,155,145,82.7,13.3,1.3,2,,0.7,51.7,48.3,133,18,3,1,,,115,22,1,5,,2,0.3,1,,30,10,62,20.7
2015,830,Sumner County,Station Camp High School,102,Grades 9-12,SAFE SCHOOL,1461,1549,1230,179,111,22,5,2,808,741,79.4,11.6,7.2,1.4,0.3,0.1,52.2,47.8,647,91,57,11,1,1,583,88,54,11,4,1,1,16,,208,13.4,316,20.4
2015,330,Hamilton County,Westview Elementary,265,Kindergarten-5,SAFE SCHOOL,706,718,560,75,20,63,,,382,336,78,10.4,2.8,8.8,,,53.2,46.8,302,32,11,37,,,258,43,9,26,,,0.8,6,,98,13.6,146,20.3
2015,470,Knox County,A L Lotts Elementary,66,Kindergarten-5,SAFE SCHOOL,863,886,661,70,51,97,6,1,457,429,74.6,7.9,5.8,10.9,0.7,0.1,51.6,48.4,340,32,36,45,3,1,321,38,15,52,3,,6,53,,103,11.6,180,20.3
2015,940,Williamson County,Hillsboro Elementary/ Middle School,50,Pre-Kindergarten-8,SAFE SCHOOL,524,529,479,16,17,11,5,1,255,274,90.5,3,3.2,2.1,0.9,0.2,48.2,51.8,235,7,9,2,1,1,244,9,8,9,4,,1.7,9,,61,11.5,104,19.7
2015,830,Sumner County,Robert E Ellis Middle,15,Grades 6-8,SAFE SCHOOL,603,602,509,51,22,18,2,,289,313,84.6,8.5,3.7,3,0.3,,48,52,250,18,8,12,1,,259,33,14,6,1,,1.7,10,,75,12.5,117,19.4
2015,162,Tullahoma,Robert E Lee Elementary,25,Kindergarten-5,SAFE SCHOOL,397,393,348,17,9,15,3,1,199,194,88.5,4.3,2.3,3.8,0.8,0.3,50.6,49.4,177,8,4,7,2,1,171,9,5,8,1,,1,4,,60,15.3,75,19.1
2015,190,Davidson County,Middle College High,437,Grades 10-12,SAFE SCHOOL,122,122,46,65,6,5,,,36,86,37.7,53.3,4.9,4.1,,,29.5,70.5,17,17,2,,,,29,48,4,5,,,1.6,2,,3,2.5,23,18.9
2015,161,Manchester,College Street Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,398,423,342,36,28,14,3,,214,209,80.9,8.5,6.6,3.3,0.7,,50.6,49.4,167,22,16,7,2,,175,14,12,7,1,,3.8,16,,96,22.7,78,18.5
2015,830,Sumner County,Beech Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,579,612,554,36,19,2,1,,330,282,90.5,5.9,3.1,0.3,0.2,,53.9,46.1,301,16,11,1,1,,253,20,8,1,,,0.8,5,,117,19.1,112,18.3
2015,795,Collierville,Collierville Middle School,63,Grades 6-8,SAFE SCHOOL,866,879,660,129,42,43,4,1,442,437,75.1,14.7,4.8,4.9,0.5,0.1,50.3,49.7,333,59,22,25,3,,327,70,20,18,1,1,1.5,13,,142,16.2,161,18.3
2015,190,Davidson County,Julia Green Elementary,415,Kindergarten-4,SAFE SCHOOL,576,581,439,83,17,42,,,291,290,75.6,14.3,2.9,7.2,,,50.1,49.9,220,41,7,23,,,219,42,10,19,,,2.1,12,,52,9,106,18.2
2015,470,Knox County,Farragut Primary,83,Kindergarten-2,SAFE SCHOOL,946,987,765,37,88,90,7,,517,470,77.5,3.7,8.9,9.1,0.7,,52.4,47.6,400,22,43,47,5,,365,15,45,43,2,,9.3,92,,105,10.6,177,17.9
2015,470,Knox County,Farragut Intermediate,72,Grades 3-5,SAFE SCHOOL,1017,1024,808,44,78,91,3,,523,501,78.9,4.3,7.6,8.9,0.3,,51.1,48.9,424,22,37,39,1,,384,22,41,52,2,,5.9,60,,128,12.5,181,17.7
2015,161,Manchester,Westwood Elementary,10,Pre-Kindergarten-5,SAFE SCHOOL,480,547,397,18,121,10,1,,281,266,72.6,3.3,22.1,1.8,0.2,,51.4,48.6,212,8,57,4,,,185,10,64,6,1,,17.7,97,,108,19.7,95,17.4
2015,792,Shelby County,Campus School,2070,Grades 1-6,SAFE SCHOOL,328,329,222,70,4,28,2,2,152,177,67.5,21.3,1.2,8.5,0.6,0.6,46.2,53.8,105,28,2,17,,,117,42,2,11,2,2,1.2,4,,28,8.5,56,17
2015,940,Williamson County,Centennial High School,17,Grades 9-12,SAFE SCHOOL,1662,1715,1127,265,236,70,14,3,872,843,65.7,15.5,13.8,4.1,0.8,0.2,50.8,49.2,558,155,121,32,4,2,569,110,115,38,10,1,2.2,38,,183,10.7,289,16.9
2015,796,Germantown,Riverdale Elementary School,160,Kindergarten-8,SAFE SCHOOL,1252,1272,931,187,46,103,3,2,667,605,73.2,14.7,3.6,8.1,0.2,0.2,52.4,47.6,491,99,17,57,2,1,440,88,29,46,1,1,3.1,39,,148,11.6,214,16.8
2015,830,Sumner County,Union Elementary School,105,Pre-Kindergarten-5,SAFE SCHOOL,490,528,457,54,6,10,1,,282,246,86.6,10.2,1.1,1.9,0.2,,53.4,46.6,242,31,5,4,,,215,23,1,6,1,,,,,94,17.8,88,16.7
2015,940,Williamson County,Spring Station Middle School,54,Grades 6-8,SAFE SCHOOL,1008,1032,891,49,56,21,13,2,510,522,86.3,4.7,5.4,2,1.3,0.2,49.4,50.6,444,26,27,9,4,,447,23,29,12,9,2,0.7,7,,113,10.9,170,16.5
2015,950,Wilson County,Mt. Juliet High School,30,Grades 9-12,SAFE SCHOOL,1944,1993,1719,150,66,49,,9,1005,988,86.3,7.5,3.3,2.5,,0.5,50.4,49.6,874,74,31,22,,4,845,76,35,27,,5,0.9,18,,170,8.5,325,16.3
2015,630,Montgomery County,Sango Elementary,83,Kindergarten-5,SAFE SCHOOL,576,563,438,50,45,23,4,3,291,272,77.8,8.9,8,4.1,0.7,0.5,51.7,48.3,222,30,26,11,1,1,216,20,19,12,3,2,2.1,12,,84,14.9,91,16.2
2015,470,Knox County,West Valley Middle School,313,Grades 6-8,SAFE SCHOOL,1209,1223,1017,86,42,76,2,,627,596,83.2,7,3.4,6.2,0.2,,51.3,48.7,533,41,16,35,2,,484,45,26,41,,,1.3,16,,119,9.7,193,15.8
2015,940,Williamson County,Bethesda Elementary,5,Pre-Kindergarten-5,SAFE SCHOOL,560,576,496,27,31,19,1,2,295,281,86.1,4.7,5.4,3.3,0.2,0.3,51.2,48.8,258,11,17,6,1,2,238,16,14,13,,,1.6,9,,70,12.2,88,15.3
2015,795,Collierville,Tara Oaks Elementary School,190,Kindergarten-5,SAFE SCHOOL,675,687,515,65,34,72,1,,329,358,75,9.5,4.9,10.5,0.1,,47.9,52.1,245,33,15,35,1,,270,32,19,37,,,3.8,26,,83,12.1,103,15
2015,795,Collierville,All Schools,0,PK-12,SAFE SCHOOL,,7939,5327,1386,342,849,29,6,4026,3913,67.1,17.5,4.3,10.7,0.4,0.1,50.7,49.3,2704,685,177,441,15,4,2623,701,165,408,14,2,4,317,,1061,13.4,1188,15
2015,470,Knox County,Blue Grass Elementary,15,Kindergarten-5,SAFE SCHOOL,639,638,539,32,29,36,2,,314,324,84.5,5,4.5,5.6,0.3,,49.2,50.8,264,17,13,19,1,,275,15,16,17,1,,0.5,3,,67,10.5,95,14.9
2015,797,Lakeland,All Schools,0,K-5,SAFE SCHOOL,,851,675,70,22,76,3,5,469,382,79.3,8.2,2.6,8.9,0.4,0.6,55.1,44.9,370,43,14,38,1,3,305,27,8,38,2,2,3.6,31,,164,19.3,125,14.7
2015,797,Lakeland,Lakeland Elementary School,116,Kindergarten-5,SAFE SCHOOL,835,851,675,70,22,76,3,5,469,382,79.3,8.2,2.6,8.9,0.4,0.6,55.1,44.9,370,43,14,38,1,3,305,27,8,38,2,2,3.6,31,,164,19.3,125,14.7
2015,830,Sumner County,Jack Anderson Elementary,3,Pre-Kindergarten-5,SAFE SCHOOL,712,707,622,42,18,22,1,2,352,355,88,5.9,2.5,3.1,0.1,0.3,49.8,50.2,310,24,7,9,1,1,312,18,11,13,,1,2,14,,71,10,102,14.4
2015,795,Collierville,Bailey Station Elementary School,8,PreK-3-5,SAFE SCHOOL,799,820,509,164,31,111,4,1,417,403,62.1,20,3.8,13.5,0.5,0.1,50.9,49.1,259,82,17,57,1,1,250,82,14,54,3,,5.2,43,,117,14.3,117,14.3
2015,751,Murfreesboro,Overall Creek Elementary,40,Kindergarten-6,SAFE SCHOOL,548,563,421,84,36,16,4,2,289,274,74.8,14.9,6.4,2.8,0.7,0.4,51.3,48.7,212,48,18,9,2,,209,36,18,7,2,2,2,11,,64,11.4,80,14.2
2015,940,Williamson County,Renaissance High School,63,Grades 9-12,SAFE SCHOOL,138,141,128,5,5,1,2,,62,79,90.8,3.5,3.5,0.7,1.4,,44,56,54,3,3,1,1,,74,2,2,,1,,,,,20,14.2,20,14.2
2015,940,Williamson County,Heritage Middle School,49,Grades 6-8,SAFE SCHOOL,980,1028,829,61,98,30,6,4,488,540,80.6,5.9,9.5,2.9,0.6,0.4,47.5,52.5,400,25,48,13,2,,429,36,50,17,4,4,0.9,9,,102,9.9,145,14.1
2015,793,Arlington,All Schools,0,K-12,SAFE SCHOOL,,4907,3668,783,259,170,18,9,2485,2422,74.8,16,5.3,3.5,0.4,0.2,50.6,49.4,1867,393,134,81,6,4,1801,390,125,89,12,5,2.2,109,,538,11,681,13.9
2015,470,Knox County,Farragut Middle School,75,Grades 6-8,SAFE SCHOOL,1373,1382,1107,66,91,110,3,5,700,682,80.1,4.8,6.6,8,0.2,0.4,50.7,49.3,561,32,48,52,2,5,546,34,43,58,1,,3.5,48,,105,7.6,186,13.5
2015,330,Hamilton County,Signal Mountain Middle/High School,210,Grades 6-12,SAFE SCHOOL,1252,1281,1185,43,26,26,,1,638,643,92.5,3.4,2,2,,0.1,49.8,50.2,597,20,9,11,,1,588,23,17,15,,,0.4,5,,102,8,172,13.4
2015,940,Williamson County,Independence High School,52,Grades 9-12,SAFE SCHOOL,1398,1432,1187,88,125,17,10,5,739,693,82.9,6.1,8.7,1.2,0.7,0.3,51.6,48.4,599,49,69,12,5,5,588,39,56,5,5,,0.8,11,,146,10.2,189,13.2
2015,940,Williamson County,Longview Elementary School,61,Pre-Kindergarten-5,SAFE SCHOOL,747,863,720,41,72,24,4,2,419,444,83.4,4.8,8.3,2.8,0.5,0.2,48.6,51.4,352,19,38,7,2,1,368,22,34,17,2,1,1.5,13,,108,12.5,114,13.2
2015,793,Arlington,Arlington Middle,6,Grades 6-8,SAFE SCHOOL,1208,1221,952,152,69,47,1,,614,607,78,12.4,5.7,3.8,0.1,,50.3,49.7,480,83,32,19,,,472,69,37,28,1,,1.4,17,,124,10.2,160,13.1
2015,330,Hamilton County,Nolan Elementary,149,Kindergarten-5,SAFE SCHOOL,608,626,591,3,10,19,1,2,317,309,94.4,0.5,1.6,3,0.2,0.3,50.6,49.4,300,,6,10,,1,291,3,4,9,1,1,0.2,1,,63,10.1,82,13.1
2015,795,Collierville,Schilling Farms Middle,168,Grades 6-8,SAFE SCHOOL,1047,1057,622,249,39,145,2,,532,525,58.8,23.6,3.7,13.7,0.2,,50.3,49.7,310,127,21,73,1,,312,122,18,72,1,,2.1,22,,107,10.1,138,13.1
2015,950,Wilson County,Mt. Juliet Elementary,35,PreK-4-5,SAFE SCHOOL,631,639,540,38,29,30,,2,318,321,84.5,5.9,4.5,4.7,,0.3,49.8,50.2,269,20,15,14,,,271,18,14,16,,2,3,19,,85,13.3,82,12.8
2015,793,Arlington,Arlington High,1,Grades 9-12,SAFE SCHOOL,2003,2035,1425,437,81,77,10,5,1014,1021,70,21.5,4,3.8,0.5,0.2,49.8,50.2,707,222,40,39,3,3,718,215,41,38,7,2,0.8,16,,175,8.6,261,12.8
2015,830,Sumner County,Sumner County Middle College High School,155,Grades 11-12,SAFE SCHOOL,43,47,40,3,1,2,1,,27,20,85.1,6.4,2.1,4.3,2.1,,57.4,42.6,22,3,1,,1,,18,,,2,,,8.5,4,,3,6.4,6,12.8
2015,190,Davidson County,Percy Priest Elementary,570,Kindergarten-4,SAFE SCHOOL,556,561,481,37,26,15,,2,291,270,85.7,6.6,4.6,2.7,,0.4,51.9,48.1,249,21,14,6,,1,232,16,12,9,,1,2,11,,46,8.2,70,12.5
